num,title,chars,body_chars,section_count,sections,has_method_section,has_experiment_section,has_conclusion_section,dataset_count,metric_count,extract_ok,extract_error
504,One-Class Classification Constraint in Reconstruction Networks for Multivariate Time Series Anomaly Detection,64351,49296,7,"abstract,method,introduction,experiment,background,discussion,conclusion",True,True,True,6,6,,
505,Overcoming the Identity Mapping Problem in Self-Supervised Hyperspectral Anomaly Detection,81074,61193,6,"method,introduction,background,discussion,experiment,related_work",True,True,False,0,1,,
506,PASTA : Neural Architecture Search for Anomaly Detection in Multivariate Time Series,84035,61109,7,"abstract,method,introduction,related_work,experiment,discussion,conclusion",True,True,True,1,2,,
507,Perceiver IO Model for Efficient Vibration Signal Compression and Anomaly Detection,64253,53590,7,"abstract,introduction,method,related_work,experiment,discussion,conclusion",True,True,True,0,5,,
508,PEZD: A practical and effective zero-delay defense against website fingerprinting,84688,72523,7,"introduction,related_work,background,method,discussion,experiment,conclusion",True,True,True,0,6,,
509,Privacy-Preserving Lightweight Time-Series Anomaly Detection for Resource-Limited Industrial IoT Edge Devices,51494,43391,6,"abstract,introduction,method,experiment,related_work,conclusion",True,True,True,8,4,,
510,PrivBox: Privacy-Preserving Deep Packet Inspection With Dual Double-Masking Obfuscated Rule Generation,85261,73686,8,"abstract,experiment,introduction,method,background,discussion,related_work,conclusion",True,True,True,1,2,,
511,Q-P2FL: Quantum-Enhanced Federated Edge Intelligence for Privacy-Preserving Adversarial Attack Detection on Consumer Edge Devices,50390,42500,5,"abstract,method,introduction,experiment,related_work",True,True,False,2,5,,
512,QoS-Enabled Wireless Split Federated Learning: A Reinforcement Learning and Optimization Approach,48446,40494,5,"abstract,method,introduction,experiment,conclusion",True,True,True,1,3,,
513,RAGN: Detecting unknown malicious network traffic using a robust adaptive graph neural network,176182,160512,7,"abstract,method,introduction,experiment,background,discussion,conclusion",True,True,True,4,10,,
514,Real-Time Threat Detection and AI-Driven Predictive Security for Consumer Applications,41149,35499,8,"abstract,method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,2,3,,
515,Recommendation for Block Cipher Modes of Operation:,115962,115962,6,"method,experiment,abstract,introduction,background,discussion",True,True,False,0,0,,
516,Reconciling Attribute and Structural Anomalies for Improved Graph Anomaly Detection,77970,58230,6,"abstract,method,introduction,background,experiment,discussion",True,True,False,0,3,,
517,REDAD: A Reliable Distillation for Image Anomaly Detection,65308,52974,5,"method,introduction,experiment,discussion,conclusion",True,True,True,1,2,,
518,Reliable Open-Set Network Traffic Classification,80052,68708,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,0,3,,
519,Resource-Efficient Low-Rate DDoS Mitigation With Moving Target Defense in Edge Clouds,107033,91289,6,"abstract,method,experiment,introduction,background,conclusion",True,True,True,0,2,,
520,Respond to Change With Constancy: Instruction-Tuning With LLM for Non-I.I.D. Network Traffic Classification,83683,70678,8,"abstract,introduction,discussion,method,background,related_work,experiment,conclusion",True,True,True,2,3,,
521,ReTrial: Robust Encrypted Malicious Traffic Detection via Discriminative Relation Incorporation and Misleading Relation Correction,80436,72275,8,"abstract,experiment,introduction,method,related_work,discussion,background,conclusion",True,True,True,2,1,,
522,Revolutionizing Encrypted Traffic Classification with MH-Net: A Multi-View Heterogeneous Graph Model,51777,37173,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,3,4,,
523,RLpatch: A Robust Low-Overhead Website Fingerprinting Defense Method Based on Reinforcement Learning Within Sensitive Regions,92204,81541,8,"abstract,experiment,method,introduction,related_work,background,discussion,conclusion",True,True,True,0,2,,
524,Robust Detection of Malicious Encrypted Traffic via Contrastive Learning,75739,64910,7,"method,introduction,background,abstract,discussion,experiment,conclusion",True,True,True,2,5,,
525,Robust Intrusion Detection System for Vehicular Networks: A Federated Learning Approach Based on Representative Client Selection,74844,61839,7,"abstract,method,introduction,related_work,background,experiment,conclusion",True,True,True,0,7,,
526,Robustifying ML-powered Network Classifiers with PANTS,94579,72326,6,"abstract,method,introduction,conclusion,background,experiment",True,True,True,5,2,,
527,Robustness Matters: Pre-Training Can Enhance the Performance of Encrypted Traffic Analysis,79851,62878,7,"abstract,method,introduction,experiment,related_work,discussion,conclusion",True,True,True,3,2,,
528,RT-APT: A real-time APT anomaly detection method for large-scale provenance graph,83583,76435,6,"method,introduction,related_work,conclusion,discussion,experiment",True,True,True,3,7,,
529,SAT-Net: A staggered attention network using graph neural networks for encrypted traffic classification,87859,81824,7,"introduction,method,related_work,abstract,experiment,discussion,conclusion",True,True,True,5,4,,
530,SauronEyes: Disentangling Voluminous Logs to Unveil Camouflaged Attack Intentions,73958,64605,8,"abstract,introduction,method,experiment,background,conclusion,discussion,related_work",True,True,True,2,7,,
531,SC-MLIDS: Fusion-based Machine Learning Framework for Intrusion Detection in Wireless Sensor Networks,108958,94972,6,"abstract,method,introduction,experiment,discussion,conclusion",True,True,True,5,8,,
532,Scalable Large Model for Unlabeled Anomaly Detection With Trio-Attention U-Transformer and Manifold-Learning Siamese Discriminator,68013,57302,7,"abstract,method,introduction,experiment,discussion,related_work,conclusion",True,True,True,4,4,,
533,Secure and Trustworthy Data Management Mechanism for Dance-Consumer Electronics in AIoT,60134,54035,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,0,3,,
534,SecureBERT and Llama 2 Empowered Control Area Network Intrusion Detection and Classification,71400,63851,5,"abstract,introduction,method,experiment,conclusion",True,True,True,2,7,,
535,Securing Federated Learning Against Extreme Model Poisoning Attacks via Multidimensional Time Series Anomaly Detection on Local Updates,75946,67690,8,"method,abstract,introduction,background,related_work,experiment,discussion,conclusion",True,True,True,1,2,,
536,Securing Intelligent Transportation Systems: A Dual-Framework Approach for Privacy Protection and Cybersecurity Using Generative AI,56485,51190,5,"abstract,method,introduction,conclusion,experiment",True,True,True,2,5,,
537,Self-Calibrated CLIP for Training-Free Open-Vocabulary Segmentation,71415,51179,6,"method,introduction,conclusion,discussion,experiment,related_work",True,True,True,1,2,,
538,Self-Supervised Adaptation Method to Concept Drift for Network Intrusion Detection,81622,65014,7,"abstract,introduction,method,related_work,experiment,discussion,conclusion",True,True,True,5,2,,
539,Self-Supervised and Interpretable Anomaly Detection Using Network Transformers,51469,39546,7,"abstract,introduction,method,background,experiment,discussion,conclusion",True,True,True,2,4,,
540,Self-Supervised Anomaly Detection With Neural Transformations,92553,73030,7,"abstract,introduction,method,discussion,experiment,related_work,conclusion",True,True,True,2,5,,
541,Self-Supervised Masked Graph Autoencoder for Hyperspectral Anomaly Detection,74160,58570,7,"abstract,introduction,background,method,related_work,conclusion,experiment",True,True,True,0,2,,
542,Self-Supervised Monocular Depth Estimation From Videos via Adaptive Reconstruction Constraints,60665,47322,6,"abstract,method,introduction,conclusion,experiment,discussion",True,True,True,0,1,,
543,Self-Supervised Production Anomaly Detection and Progress Prediction Based on High-Streaming Videos,64465,51202,6,"abstract,method,introduction,background,experiment,conclusion",True,True,True,3,3,,
544,Self-Supervised Random Forest on Transformed Distribution for Anomaly Detection,73971,65124,6,"abstract,method,introduction,discussion,experiment,conclusion",True,True,True,2,4,,
545,SENTINEL: Insider Threat Detection Based on Multi-Timescale User Behavior Interaction Graph Learning,90156,78635,7,"method,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,3,7,,
546,SIR-HCL: Semantic-Inconsistency Reasoning and Hybrid Contrastive Learning for Efficient Cross-Emotion Anomaly Detection,66084,56756,6,"abstract,introduction,discussion,method,experiment,conclusion",True,True,True,1,0,,
547,SnifferDog: Comprehensively Learning Heterogeneous Features of Network Traffic to Identify Malicious Flows,87320,70433,7,"abstract,method,introduction,discussion,background,related_work,experiment",True,True,False,5,9,,
548,Solving Data Contamination in DDoS Detection: A Method Based on Hierarchical Federated Learning,76624,66855,8,"method,abstract,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,1,8,,
549,Spatio-Temporal Anomaly Detection for 5G-Clusters: A Multi-Scale Fuzzy Contrastive Learning Approach,72320,58259,6,"abstract,introduction,method,related_work,experiment,discussion",True,True,False,1,3,,
550,Spatio-Temporal Predictive Learning Using Crossover Attention for Communications and Networking Applications,59388,44348,7,"abstract,introduction,discussion,background,method,experiment,conclusion",True,True,True,3,1,,
551,StatAvg: Mitigating Data Heterogeneity in Federated Learning for Intrusion Detection Systems,62191,47787,5,"introduction,experiment,method,background,conclusion",True,True,True,3,5,,
552,STMBAD: Spatio-Temporal Multimodal Behavior Anomaly Detector for Industrial Control Systems,54026,45829,7,"abstract,discussion,introduction,method,related_work,experiment,conclusion",True,True,True,2,2,,
553,StorSec: A Comprehensive Design for Securing the Distributed IoT Storage Systems,66637,57555,8,"abstract,method,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,0,2,,
554,SWANet: A Sliding Window Affinity Network With Dual-Branch Structure for Detection of Automotive Chip Packaging Carriers,63981,51294,7,"abstract,introduction,related_work,method,experiment,discussion,conclusion",True,True,True,4,4,,
555,Temporal Network Embedding Enhanced With Long-Range Dynamics and Self-Supervised Learning,57679,42404,8,"abstract,introduction,conclusion,method,related_work,background,experiment,discussion",True,True,True,1,0,,
556,Temporal-Spatial Decoupled Self-Supervised Multi-Task Learning for Video Anomaly Detection and Localization in Intelligent Transportation Surveillance Systems,78297,61773,6,"introduction,method,related_work,experiment,discussion,conclusion",True,True,True,1,2,,
557,TeRed: Normal Behavior-Based Efficient Provenance Graph Reduction for Large-Scale Attack Forensics,80416,72367,8,"abstract,introduction,method,background,experiment,conclusion,discussion,related_work",True,True,True,2,4,,
558,The Discriminative Power of Cross-layer RTTs in Fingerprinting Proxy Traffic,109326,85088,8,"abstract,introduction,background,method,discussion,experiment,related_work,conclusion",True,True,True,1,4,,
559,The Sweet Danger of Sugar: Debunking Representation Learning for Encrypted Traffic Classification,90658,67150,5,"abstract,method,introduction,experiment,discussion",True,True,False,4,1,,
560,TIMFuser: A multi-granular fusion framework for cyber threat intelligence,99649,27636,6,"abstract,introduction,discussion,method,experiment,background",True,True,False,0,2,,
561,ToCoAD: Two-Stage Contrastive Learning for Industrial Anomaly Detection,47865,38897,7,"abstract,experiment,introduction,method,related_work,discussion,conclusion",True,True,True,2,1,,
562,Toward Open-World Network Intrusion Detection via Open Recognition and Inspection,85561,70360,7,"abstract,introduction,method,discussion,experiment,related_work,background",True,True,False,3,2,,
563,Towards Context-Aware Traffic Classification via Time-Wavelet Fusion Network,73935,50728,7,"abstract,experiment,introduction,method,background,discussion,conclusion",True,True,True,2,7,,
564,Towards Unsupervised Time-Series Anomaly Detection for Virtual Cloud Networks,98266,90337,7,"abstract,method,introduction,background,experiment,discussion,conclusion",True,True,True,4,2,,
565,"Tracking Vehicles in Cooperative Intelligent Transportation Systems: Attacks, Defense Solutions, and Future Directions",114936,88780,6,"abstract,introduction,background,method,experiment,conclusion",True,True,True,0,0,,
566,TrafficFormer: An Efficient Pre-trained Model for Traffic Data,90104,75663,6,"abstract,method,introduction,discussion,experiment,conclusion",True,True,True,1,3,,
567,TrafficLLM: Enhancing Large Language Models for Network Traffic Analysis with Generic Traffic Representation,101834,69078,6,"discussion,introduction,method,experiment,related_work,conclusion",True,True,True,2,4,,
568,Training Robust Classifiers for Classifying Encrypted Traffic under Dynamic Network Conditions,124123,107896,8,"abstract,introduction,method,background,experiment,discussion,conclusion,related_work",True,True,True,2,4,,
569,Unknown Intrusion Traffic Detection Method Based on Unsupervised Learning and Open-set Recognition,114896,104614,6,"abstract,introduction,method,discussion,experiment,conclusion",True,True,True,6,7,,
570,Unmasking the Internet: A Survey of Fine-Grained Network Traffic Analysis,274683,11167,7,"abstract,introduction,method,discussion,related_work,conclusion,experiment",True,True,True,0,0,,
571,Unsupervised Multivariate Time Series Anomaly Detection by Feature Decoupling in Federated Learning Scenarios,73022,61561,8,"abstract,introduction,method,experiment,related_work,background,discussion,conclusion",True,True,True,4,4,,
572,VarAD: Lightweight High-Resolution Image Anomaly Detection via Visual Autoregressive Modeling,50152,40046,6,"introduction,related_work,method,experiment,discussion,conclusion",True,True,True,1,3,,
573,Variational Graph Attention Networks With Self-Supervised Learning for Multivariate Time Series Anomaly Detection,70023,55122,7,"method,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,4,2,,
574,VPN-Encrypted Network Traffic Classification Using a Time-Series Approach,52867,43504,6,"method,introduction,experiment,conclusion,related_work,abstract",True,True,True,4,4,,
575,When Federated Learning Meets Knowledge Distillation to Secure Consumer Edge Network,38981,30973,5,"abstract,introduction,method,related_work,conclusion",True,False,True,3,14,,
576,XG-NID: Dual-modality network intrusion detection using a heterogeneous graph neural network and large language model,97588,93170,5,"introduction,method,conclusion,experiment,discussion",True,True,True,4,3,,
577,XIPHOS: Adaptive In-Vehicle Intrusion Detection via Unsupervised Graph Contrastive Learning,85496,72426,8,"abstract,introduction,method,experiment,background,discussion,related_work,conclusion",True,True,True,3,3,,
578,ZTID-IoV: Zero-Trust Intrusion Detection in IoV Using Neurosymbolic AI Approach With Federated Meta-Learning,45673,38705,6,"abstract,introduction,method,related_work,experiment,conclusion",True,True,True,4,7,,
579,5G Mobile Networked Clusters Anomaly Detection Under Distribution Shifts: A Causal Perspective,83208,72499,7,"abstract,introduction,method,experiment,related_work,conclusion,discussion",True,True,True,2,8,,
580,A Decentralized Root Cause Localization Approach for Edge Computing Environments,83173,75995,7,"method,introduction,conclusion,experiment,background,abstract,discussion",True,True,True,3,3,,
581,A Domain Adaptive IoT Intrusion Detection Algorithm Based on AEC–GAT Feature Extraction and Joint Domain Adversary,57020,45832,7,"method,abstract,introduction,related_work,experiment,discussion,conclusion",True,True,True,0,7,,
582,A Domain-Informed Hierarchical Federated Learning Framework for DDoS Detection in WSN for Critical Infrastructure,94406,80796,5,"abstract,method,introduction,experiment,conclusion",True,True,True,1,9,,
583,A Federated and Incremental Network Intrusion Detection System for IoT Emerging Threats,77004,65434,4,"abstract,introduction,method,experiment",True,True,False,2,1,,
584,A Hard-Label Black-Box Evasion Attack against ML-based Malicious Traffic Detection Systems,104660,76393,7,"experiment,introduction,method,background,discussion,conclusion,related_work",True,True,True,2,1,,
585,A Joint Masked Spectral Group Framework for Hyperspectral Representation Learning,76213,61971,7,"introduction,discussion,method,related_work,background,conclusion,experiment",True,True,True,0,1,,
586,A Novel Contrastive Loss for Zero-Day Network Intrusion Detection,71421,60350,5,"experiment,introduction,method,related_work,discussion",True,True,False,2,6,,
587,A Physics-Informed Hybrid Approach for Cyberattack Detection in the Power Grid,60781,53362,5,"abstract,method,introduction,experiment,conclusion",True,True,True,1,7,,
588,A Proactive Triple-Mutation MTD Architecture Enhancing AI-Driven Intrusion Detection Against Intelligent Adversaries in CIoT Networks,64137,56556,6,"abstract,method,introduction,experiment,background,conclusion",True,True,True,1,2,,
589,A Real-Time Channel-Level Intrusion Detection System Based on Multimodal Learning,78911,66755,7,"method,abstract,introduction,discussion,conclusion,background,experiment",True,True,True,3,4,,
590,"A Survey of Graph Neural Networks in Real World: Imbalance, Noise, Privacy and OOD Challenges",122262,79860,6,"abstract,introduction,method,background,discussion,conclusion",True,False,True,0,2,,
591,A Unified Framework for Robust Encrypted Malicious Traffic Detection in Adverse Environments via Graph Structure Learning,91277,78365,7,"method,introduction,related_work,discussion,background,experiment,conclusion",True,True,True,3,3,,
592,Accurate and Scalable Detection and Investigation of Cyber Persistence Threats,107769,89540,7,"abstract,introduction,method,background,conclusion,experiment,related_work",True,True,True,2,5,,
593,ACHILLES: A Machine Learning Framework for Explainable and Generalized Automotive Intrusion Detection System,82333,63630,6,"abstract,method,experiment,introduction,discussion,conclusion",True,True,True,3,2,,
594,Adapting Large Language Models for Encrypted Traffic Analysis Services: An Efficient Realization With Mixture of LoRA Experts,75592,61519,7,"abstract,method,introduction,related_work,discussion,experiment,conclusion",True,True,True,1,6,,
595,Adaptive Federated Reinforcement Learning With Temporal Hybrid Deep Model for Consumer Internet of Vehicles Intrusion Detection,52249,46685,5,"method,introduction,related_work,experiment,conclusion",True,True,True,3,9,,
596,Adaptive Graph Filtering Neural Network for Graph Anomaly Detection,60799,46144,6,"abstract,method,introduction,background,experiment,discussion",True,True,False,1,3,,
597,Adaptive Latent Distribution Modeling for Industrial Time Series Anomaly Detection,72387,60207,6,"method,introduction,experiment,discussion,related_work,conclusion",True,True,True,5,6,,
598,Adaptive Multi-Scale Window Segmentation and Attention Interaction Transformer for Intrusion Detection in Industrial Internet of Things,64909,50279,5,"abstract,introduction,method,experiment,discussion",True,True,False,2,3,,
599,"Adaptive NetFlow IIoT Intrusion Detection With Deep Transfer Learning, Genetic Optimization, and Ensemble Methods for Network Management",87228,71268,7,"abstract,method,introduction,experiment,related_work,discussion,conclusion",True,True,True,6,3,,
600,Adaptive Unsupervised Anomaly Detection for Low-Quality Multivariate Time-Series Data,93512,77381,7,"method,introduction,experiment,related_work,background,discussion,conclusion",True,True,True,0,3,,
601,Advancing Pre-Trained Teacher: Towards Robust Feature Discrepancy for Anomaly Detection,68023,56079,7,"abstract,experiment,introduction,method,related_work,discussion,conclusion",True,True,True,0,2,,
602,Adversarial Sample Based on Structured Fusion Noise for Botnet Detection in Industrial Control Systems,59014,49838,5,"introduction,method,discussion,experiment,conclusion",True,True,True,1,9,,
603,AI-on-RAN for Cyber Defense: An XAI-LLM Framework for Interpretable Anomaly Detection,82831,59693,5,"method,introduction,experiment,related_work,conclusion",True,True,True,1,6,,
604,Alert2Vec: Eliminating Alert Fatigue by Embedding Security Alerts Through Subgraph Learning,76930,66300,7,"abstract,introduction,method,experiment,discussion,related_work,conclusion",True,True,True,2,1,,
605,An Advanced Persistent Threat Detection Framework Based on Graph Attention Networks with Spectral Feature Refinement,93536,83513,6,"method,abstract,experiment,introduction,conclusion,discussion",True,True,True,3,11,,
606,An Autoencoder and Double Random Forest-Based Intrusion Detection System for Unknown Attack Defense,55138,46448,6,"abstract,method,related_work,discussion,experiment,conclusion",True,True,True,6,10,,
607,An efficient framework for malicious network traffic detection using optimized deep learning techniques,161517,151851,6,"abstract,experiment,introduction,method,conclusion,discussion",True,True,True,8,8,,
608,An Efficient Website Fingerprinting for New Websites Emerging Based on Incremental Learning,86151,75965,8,"abstract,method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,3,2,,
609,An Intrusion Detection Scheme for Internet of Vehicles Based on Non-IID Federated Distillation and DQN-PBFT,69914,63185,7,"abstract,introduction,discussion,method,related_work,experiment,conclusion",True,True,True,2,10,,
610,Ano2Rule: Rule-Based Global Interpretation for Unsupervised Anomaly Detection in Security,95823,78793,7,"abstract,method,introduction,conclusion,related_work,discussion,experiment",True,True,True,2,7,,
611,Anomaly Detection in EVCS using Federated Learning with Auto-Optimized Edge Models,56028,47140,5,"abstract,method,introduction,experiment,conclusion",True,True,True,2,4,,
612,Anomaly Subgraph Detection on Multiple Associated Attributed Networks,81524,70418,7,"abstract,method,introduction,experiment,background,discussion,conclusion",True,True,True,2,0,,
613,AUCp: Pseudo-AUC for Inference Model Selection with Unlabeled Validation Data in Abnormality Detection,86288,74097,6,"abstract,method,introduction,experiment,discussion,conclusion",True,True,True,1,2,,
614,Auto-EAD: An Automated Ensemble Anomaly Detection Framework for the CEN-IoT,77518,61565,6,"abstract,method,introduction,related_work,discussion,experiment",True,True,False,2,6,,
615,Balancing Timeliness and Accuracy: A Hybrid Data-Control Plane Framework for Volumetric DDoS Defense in IoT,79559,69727,7,"abstract,method,introduction,background,discussion,experiment,related_work",True,True,False,2,8,,
616,BAPTISM: A Robust Framework for Encrypted Malicious Traffic Identification With Low-Quality Training Data,78074,68402,8,"abstract,method,introduction,related_work,background,experiment,discussion,conclusion",True,True,True,1,5,,
617,Blockchain Anomaly Transaction Detection Method Based on Graph Continual Learning,115897,86970,6,"method,introduction,related_work,discussion,experiment,conclusion",True,True,True,1,5,,
618,Blockchain Meets Adaptive Honeypots: A Trust-Aware Approach to Next-Gen IoT Security,88494,75871,5,"abstract,introduction,method,conclusion,experiment",True,True,True,8,8,,
619,BPF-DAG: Byte-Packet-Flow Features Fusion via Dynamic Attributed Graph for Reliable Encrypted Traffic Classification,72284,55967,8,"abstract,introduction,method,discussion,related_work,background,conclusion,experiment",True,True,True,6,2,,
620,BPF-GNN: A Multi-Granularity Feature Extraction Model Using Graph Neural Networks for Encrypted Traffic Classification,65467,56349,7,"method,abstract,introduction,experiment,related_work,discussion,conclusion",True,True,True,4,6,,
621,CAFFT: Cross-Attention Feature Fusion Transformer for Risky Driving Behavior Recognition,83285,70202,7,"abstract,introduction,related_work,method,experiment,discussion,conclusion",True,True,True,1,4,,
622,CAN Bus Intrusion Detection Based on Deep Learning With Data Augmentation for Connected Autonomous Vehicles,66734,55350,6,"abstract,method,introduction,conclusion,experiment,discussion",True,True,True,0,4,,
623,CATwin-IDS: Context-Aware Intrusion Detection System for Both In-Vehicle and External-Vehicle Networks via Digital Twin,72794,58813,7,"method,abstract,introduction,related_work,experiment,conclusion,discussion",True,True,True,8,4,,
624,CCG-IDS: A Causal Counterfactual Graph-Based Intrusion Detection System for Industrial IoT,55270,49635,6,"method,abstract,introduction,related_work,experiment,conclusion",True,True,True,3,11,,
625,Cease at the Ultimate Goodness: Towards Efficient Website Fingerprinting Defense via Iterative Mutual Information Minimization,101411,67258,7,"abstract,method,introduction,related_work,background,discussion,experiment",True,True,False,3,1,,
626,CELLSHIFT: RTT-Aware Trace Transduction for Real-World Website Fingerprinting,104819,88721,7,"abstract,introduction,background,method,experiment,conclusion,related_work",True,True,True,3,4,,
627,Chain-Visage: Blockchain-Assisted Visual Content Ownership and Tamper Tracing in CIoT Multimedia Ecosystems,54015,47762,6,"abstract,introduction,experiment,discussion,method,related_work",True,True,False,0,8,,
628,CL-ViME: Contrastive Learning and Vision Mixture of Experts for Encrypted Traffic Classification,68176,58902,5,"introduction,method,experiment,conclusion,discussion",True,True,True,5,5,,
629,CloudTrie : An Uncertainty-Quantified Anomaly Detection Framework for Prefix Hijacking With Multisource Fusion,69190,58798,8,"abstract,experiment,introduction,discussion,method,background,related_work,conclusion",True,True,True,1,2,,
630,Clustering Diffusion Model With Frequency-Signal Modulation for Variational Graph Autoencoders,94691,77671,6,"abstract,introduction,method,experiment,background,conclusion",True,True,True,0,2,,
631,CoLD: Collaborative Label Denoising Framework for Network Intrusion Detection,105945,90172,6,"method,introduction,related_work,discussion,conclusion,experiment",True,True,True,3,3,,
632,Comparative Analysis of Deep Learning Models for Real-World ISP Network Traffic Forecasting,67730,56693,7,"abstract,method,introduction,conclusion,related_work,experiment,discussion",True,True,True,6,2,,
633,Contextual Masking Distillation for Network Traffic Anomaly Detection,74172,62179,8,"abstract,conclusion,introduction,method,related_work,background,discussion,experiment",True,True,True,1,6,,
634,Contrast Duality of Adversarial Learningin Network Intrusion: A Review,106796,79693,7,"experiment,introduction,method,discussion,related_work,background,conclusion",True,True,True,0,1,,
635,Corner Case Detection and Generation for Autonomous Driving: An Overview,154177,98672,6,"abstract,introduction,background,method,experiment,conclusion",True,True,True,0,1,,
636,Cyber Resilience in Solar-Rich Networked Microgrids: A Real Time End-to-End DER Outage Management Framework,67270,53622,5,"introduction,method,discussion,experiment,conclusion",True,True,True,0,1,,
637,DAIR-FedMoE: Hierarchical MoE for Federated Encrypted Traffic Classification under Compound Drift,117048,103812,7,"abstract,method,experiment,introduction,background,conclusion,discussion",True,True,True,4,5,,
638,DALAD: Unsupervised Detection of Global and Local Anomalies in Microservice Systems,61025,53041,5,"introduction,method,experiment,background,conclusion",True,True,True,2,6,,
639,DCANFL: Decentralized Federated Learning for In-Vehicle CAN Intrusion Detection,35212,29884,4,"abstract,introduction,method,experiment",True,True,False,0,6,,
640,"DDoS Attack Detection in Business Blockchain Networks: A Review, Framework, and Challenges",107020,94157,4,"abstract,experiment,method,conclusion",True,True,True,2,8,,
641,"Decompose to Understand, Fuse to Detect: Frequency-Decoupled Anomaly Detection for Encrypted Network Traffic",55943,47390,8,"abstract,method,introduction,experiment,discussion,background,related_work,conclusion",True,True,True,1,0,,
642,Deep Learning for Video Anomaly Detection: A Review,139273,84823,7,"abstract,introduction,discussion,method,background,experiment,conclusion",True,True,True,0,5,,
643,Detecting advanced persistent threats via heterogeneous graph learning from homophily and heterogeneity views,81231,68840,8,"abstract,introduction,method,experiment,related_work,background,discussion,conclusion",True,True,True,2,9,,
644,Detecting and Mitigating Adversarial Machine Learning Attacks in Autonomous Vehicles Within the Internet of Vehicles,68623,57129,6,"abstract,method,introduction,experiment,discussion,conclusion",True,True,True,3,4,,
645,Developing A Domain-Specific LLM for Optical Networks: A Reinforcement Learning-Based Fine-Tuning Framework,102174,90418,7,"abstract,method,discussion,introduction,experiment,background,conclusion",True,True,True,3,5,,
646,Disentangled Graph Prompting for Out-Of-Distribution Detection,65044,50029,7,"discussion,introduction,method,experiment,related_work,background,conclusion",True,True,True,0,1,,
647,Distributed Cooperative Defense Against DDoS Attacks in Edge-Cloud Computing Networks: A Game-Theoretic Approach,85405,74715,7,"abstract,method,introduction,experiment,related_work,discussion,conclusion",True,True,True,0,2,,
648,Divergence-Regularized Federated GANs for Effective Cyber-Attack Detection on Non-IID and Unlabeled Edge Activity Data,55891,49217,7,"abstract,method,introduction,discussion,related_work,experiment,conclusion",True,True,True,2,3,,
649,DRL-Based Weakly Supervised Traffic Anomaly Detection for IoT Networks,80355,59246,6,"abstract,introduction,conclusion,method,experiment,discussion",True,True,True,0,10,,
650,DSecO: Domain Name System (DNS) Data as a Knowledge Graph for Enhanced Security Analysis,75942,63394,8,"abstract,introduction,method,background,experiment,related_work,discussion,conclusion",True,True,True,3,0,,
651,Dual-Masked and Discriminative Reconstruction for Unified Vision Anomaly Detection,64527,53304,7,"abstract,introduction,method,experiment,related_work,discussion,conclusion",True,True,True,1,0,,
652,Dynamic Adaptive Aggregation and Feature Pyramid Network Enhanced GraphSAGE for Advanced Persistent Threat Detection in Next-Generation Communication Networks,86751,79068,8,"abstract,introduction,method,related_work,background,conclusion,experiment,discussion",True,True,True,1,7,,
653,Early Attack Identification in the Wild,83727,66140,7,"abstract,discussion,method,introduction,experiment,background,conclusion",True,True,True,7,6,,
654,Early-Stage Detection of Encrypted Malware Traffic via Multi-Flow Temporal Graph Learning,73895,65248,8,"abstract,method,discussion,introduction,background,experiment,related_work,conclusion",True,True,True,0,6,,
655,Edge-Aware Multi-Modal Intrusion Detection for Consumer-Centric Industrial Internet-of-Things Devices Using Deep Adaptive Fusion,45454,38782,5,"method,introduction,related_work,experiment,conclusion",True,True,True,4,10,,
656,Edge-QSFL: Quantum-Enhanced Split Federated Learning With Multi-Head Temporal Networks for Edge-Based Intelligent Transportation Security,50733,43878,6,"abstract,introduction,method,related_work,experiment,conclusion",True,True,True,1,8,,
657,Effective Sample Generation for Industrial Control Systems: A GAN-Based Approach,52422,43248,5,"abstract,method,introduction,experiment,conclusion",True,True,True,2,3,,
658,Efficient Federated LLM Framework for Intelligent IoMT Management,93223,84956,5,"abstract,method,introduction,experiment,conclusion",True,True,True,2,7,,
659,Efficient Intrusion Detection for Edge Network via Multi-Stage Few-Shot Class-Incremental Learning,99577,67439,7,"abstract,introduction,method,conclusion,related_work,experiment,discussion",True,True,True,3,2,,
660,Efficient Malicious Encrypted Traffic Detection via Multi-Scale Convolution-Augmented Transformer: The NetFlowClassifier Approach,24970,21637,6,"abstract,introduction,related_work,method,experiment,conclusion",True,True,True,5,7,,
661,Encrypted Traffic Classification Based on Two-Phase Feature Fusion,57140,13531,5,"abstract,method,introduction,conclusion,related_work",True,False,True,2,2,,
662,Encrypted Traffic Detection in Resource Constrained IoT Networks: A Diffusion Model and LLM Integrated Framework,110019,72731,6,"method,introduction,conclusion,related_work,experiment,abstract",True,True,True,4,7,,
